name,description,neighborhood_overview,host_since,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighborhood,neighborhood_group,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
14697,18174,0,1943,8748,4,2,98,17,1.0,1.0,0,8,8,52.35402,4.89996,7,0,2,1.0,1.0,1.0,10,190.0,5,14,0,29,59,89,364,4,1,0,100.0,10.0,8.0,10.0,10.0,10.0,9.0,1,1,0,0,0.08
15060,8943,0,1357,8748,1,49,98,79,1.0,1.0,2,20,20,52.38799,4.88031,7,0,4,1.0,2.0,2.0,13,215.0,3,5,0,0,0,0,0,4,0,0,93.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1,0,0,0.08
15489,9039,0,1600,8748,1,49,98,79,1.0,1.0,0,20,20,52.38447,4.8725,7,0,2,1.0,1.0,1.0,11,95.0,3,21,0,0,0,0,0,10,0,0,94.0,10.0,9.0,10.0,10.0,9.0,9.0,1,1,0,0,0.24
5891,17395,0,1182,3081,1,49,98,79,1.0,1.0,2,20,20,52.38877,4.88016,27,2,2,1.0,1.0,1.0,16,70.0,1,5,0,0,0,0,0,24,0,0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0,1,0,0.5
3688,8941,0,1736,8748,1,49,98,79,1.0,1.0,2,17,17,52.35025,4.914,27,2,2,1.0,1.0,1.0,10,105.0,2,1125,0,0,0,0,0,0,0,0,,,,,,,,1,0,1,0,
10270,14823,0,1719,8748,1,49,98,79,1.0,1.0,0,10,10,52.375609999999995,4.821359999999999,18,0,5,1.0,3.0,6.0,20,210.0,2,1125,0,0,0,0,101,8,0,0,95.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,0,0,0.16
16574,8999,1,664,4254,1,49,98,73,1.0,1.0,2,19,19,52.35352,4.92656,7,0,4,1.5,2.0,3.0,17,155.0,4,14,0,0,0,0,0,4,0,0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,0,0,0.09
10767,10340,0,868,3150,1,49,98,49,1.0,1.0,2,7,7,52.373129999999996,4.86068,7,0,2,1.5,2.0,2.0,38,180.0,5,30,0,0,0,0,0,2,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.11
6484,11578,3,601,8694,4,39,2,79,2.0,2.0,2,17,17,52.3609,4.91274,7,0,5,1.0,2.0,2.0,30,350.0,2,1125,0,29,59,89,89,128,0,0,94.0,9.0,9.0,10.0,10.0,9.0,9.0,1,1,0,0,2.55
981,6920,0,764,8748,1,49,90,49,1.0,1.0,0,20,20,52.380959999999995,4.87673,7,0,2,1.0,1.0,1.0,19,130.0,3,30,0,0,0,7,97,27,0,0,99.0,10.0,10.0,9.0,10.0,10.0,9.0,1,1,0,0,0.66
4694,13944,0,1994,8748,1,49,98,62,1.0,1.0,2,20,20,52.39025,4.88471,61,3,4,1.0,1.0,2.0,9,120.0,1,2,0,0,0,0,0,0,0,0,,,,,,,,1,0,0,1,
357,12944,0,365,1288,1,49,2,30,1.0,1.0,0,14,14,52.36537,4.93583,7,0,4,1.5,2.0,2.0,38,185.0,3,30,0,0,0,0,0,18,1,0,97.0,10.0,9.0,10.0,10.0,9.0,9.0,2,1,1,0,0.37
16125,16570,0,880,8748,1,49,98,4,1.0,1.0,2,2,2,52.375370000000004,4.85885,7,0,2,1.5,1.0,1.0,23,195.0,8,25,0,0,0,21,56,41,0,0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,0,0,0.82
7364,5100,1,1988,2311,1,49,98,64,1.0,1.0,0,21,21,52.34961,4.86256,7,0,2,1.0,1.0,1.0,10,119.0,5,1124,0,0,0,0,0,6,0,0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.12
15253,11794,0,1128,6943,1,49,98,79,1.0,1.0,2,8,8,52.355109999999996,4.90016,22,0,4,1.0,2.0,2.0,15,185.0,2,1125,0,0,0,0,0,12,0,0,98.0,10.0,10.0,9.0,9.0,10.0,10.0,1,1,0,0,0.24
6639,397,0,916,3822,4,2,2,1,2.0,2.0,2,13,13,52.41538,4.92022,7,0,3,1.0,1.0,2.0,33,108.0,2,7,0,1,1,1,1,40,2,0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1,0,0,0.82
6075,1715,1,1438,4916,1,49,98,79,1.0,1.0,2,8,8,52.343540000000004,4.90156,7,0,3,2.5,2.0,2.0,16,319.0,2,1125,0,0,0,0,0,11,0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.23
12219,13179,1,1995,8196,1,49,57,30,1.0,1.0,0,14,14,52.36254,4.94496,7,0,4,1.5,2.0,2.0,11,117.0,3,1125,0,0,0,0,0,39,9,0,90.0,9.0,9.0,10.0,9.0,9.0,9.0,1,1,0,0,0.77
15456,3808,1,1586,7707,1,49,98,79,1.0,1.0,2,14,14,52.36464,4.94303,7,0,3,1.0,2.0,2.0,13,195.0,2,1125,0,0,0,0,0,12,0,0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,0,0,0.24
12240,9486,0,1995,8748,1,49,98,79,1.0,1.0,0,21,21,52.34986,4.84729,7,0,2,1.5,1.0,1.0,8,90.0,4,1125,0,0,0,0,0,2,0,0,80.0,9.0,9.0,8.0,9.0,9.0,9.0,1,1,0,0,0.04
9180,10353,0,1213,8748,1,49,98,51,1.0,1.0,2,18,18,52.36273,4.84336,7,0,4,1.0,2.0,2.0,26,220.0,4,1125,0,4,30,60,335,13,0,0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,1,1,0,0,0.26
10041,1418,0,1995,5685,1,49,98,79,1.0,1.0,0,21,21,52.35281,4.853940000000001,7,0,4,2.0,2.0,2.0,15,175.0,2,1125,0,0,0,0,0,1,0,0,,,,,,,,1,1,0,0,0.02
18281,18028,1,1166,4783,1,49,2,79,2.0,2.0,2,8,8,52.353390000000005,4.9074599999999995,41,2,2,1.5,1.0,1.0,27,90.0,3,40,0,6,28,38,128,137,6,0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,2,0,2,0,2.73
10403,16335,0,645,7254,4,2,98,30,1.0,1.0,2,17,17,52.36121,4.92856,18,0,4,1.0,2.0,2.0,11,400.0,2,1125,0,29,59,89,364,4,0,0,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1,0,0,0.08
6840,2570,2,529,444,1,49,2,49,1.0,1.0,2,20,20,52.38363,4.87096,7,0,2,1.0,1.0,1.0,16,130.0,3,4,0,0,0,0,0,37,1,0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.74
11310,16845,1,1191,2474,1,49,2,79,1.0,1.0,0,1,1,52.32542,4.97726,7,0,4,1.0,2.0,2.0,29,280.0,2,1125,0,28,58,88,178,19,1,0,99.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1,0,0,0.51
9575,12978,1,1996,4300,1,49,2,4,1.0,1.0,0,2,2,52.37983,4.8427,7,0,2,1.5,1.0,1.0,27,79.0,7,1125,0,0,0,0,0,26,1,0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,0,0,0.52
5774,13118,0,1996,8748,1,49,98,49,1.0,1.0,0,7,7,52.37301,4.85396,7,0,2,1.0,1.0,1.0,5,90.0,2,1125,0,0,0,0,0,2,0,0,90.0,10.0,9.0,10.0,10.0,9.0,9.0,1,1,0,0,0.04
13265,11196,1,1106,8162,1,49,2,78,1.0,1.0,2,14,14,52.374309999999994,4.945930000000001,37,2,2,1.0,1.0,1.0,14,85.0,2,30,0,0,0,8,8,77,0,0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0,1,0,1.53
2047,13350,0,1990,8748,4,2,89,74,1.0,1.0,2,4,4,52.361670000000004,4.9044099999999995,29,2,2,1.5,1.0,1.0,18,150.0,1,7,0,27,57,87,362,185,9,0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,1,0,3.69
7798,5168,2,938,3872,1,49,31,31,1.0,1.0,2,5,5,52.372659999999996,4.87766,7,0,2,1.0,1.0,1.0,17,150.0,2,1125,0,0,0,0,0,4,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.08
4277,15534,0,1818,8748,1,49,0,49,1.0,1.0,2,7,7,52.35785,4.85804,7,0,2,1.0,1.0,1.0,16,130.0,3,1125,0,0,0,0,0,27,4,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.54
14968,12773,2,1717,8748,2,2,62,17,1.0,1.0,2,8,8,52.357040000000005,4.89575,7,0,2,1.0,1.0,1.0,24,300.0,1,10,0,29,59,89,364,27,1,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.54
7343,10750,0,1049,8748,0,0,18,43,1.0,1.0,0,4,4,52.37401,4.90233,19,0,4,1.0,2.0,2.0,15,295.0,4,1125,0,0,0,4,105,20,3,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.4
16995,8856,2,891,6940,1,49,98,49,1.0,1.0,2,7,7,52.3706,4.85235,7,0,4,1.0,1.0,1.0,27,81.0,2,1125,0,0,0,0,0,15,3,0,99.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1,0,0,0.32
17837,8946,0,731,8748,1,49,0,54,1.0,1.0,0,8,8,52.34731,4.90915,56,3,1,0.0,1.0,0.0,11,114.0,5,1125,0,27,57,87,177,3,0,0,80.0,8.0,7.0,10.0,10.0,8.0,9.0,1,0,0,1,0.06
11188,1971,2,1288,568,4,2,97,27,12.0,12.0,2,4,4,52.361709999999995,4.90107,7,0,4,2.0,2.0,2.0,18,241.0,7,180,0,0,0,0,0,65,8,0,91.0,9.0,9.0,9.0,9.0,10.0,9.0,14,14,0,0,1.3
452,9000,0,625,8748,1,49,98,71,1.0,1.0,2,13,13,52.41061,4.90128,18,0,4,1.0,4.0,3.0,6,119.0,3,1125,0,0,0,0,0,6,0,0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1,1,0,0,0.12
7831,7302,0,1997,8748,1,49,98,46,1.0,1.0,0,17,17,52.35876,4.92215,18,0,4,1.0,1.0,2.0,13,119.0,2,1125,0,0,0,0,0,5,0,0,100.0,10.0,10.0,10.0,9.0,9.0,9.0,1,1,0,0,0.1
4449,17031,0,1997,6391,1,49,98,79,1.0,1.0,0,20,20,52.387409999999996,4.88171,7,0,2,1.5,1.0,1.0,10,95.0,2,1125,0,0,0,0,0,6,0,0,92.0,9.0,8.0,9.0,9.0,9.0,9.0,1,1,0,0,0.12
11746,6915,0,1997,8748,1,49,98,79,1.0,1.0,0,2,2,52.37854,4.8506800000000005,7,0,3,1.0,2.0,2.0,7,79.0,3,7,0,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
9787,7542,3,1368,2081,1,49,0,45,1.0,1.0,2,4,4,52.37125,4.931769999999999,7,0,2,1.0,1.0,1.0,25,115.0,2,30,0,0,0,0,226,29,0,0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.58
1322,13183,0,1998,8748,1,49,2,79,1.0,1.0,0,19,19,52.33911,4.91793,7,0,2,1.0,,1.0,11,87.0,4,12,0,0,0,0,0,13,1,0,94.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1,0,0,0.28
14032,13298,0,565,2658,1,49,0,30,3.0,3.0,2,14,14,52.362359999999995,4.935630000000001,27,2,1,1.0,1.0,1.0,17,999.0,99,1125,0,30,60,90,365,2,0,0,100.0,10.0,10.0,8.0,10.0,8.0,10.0,4,2,2,0,0.04
15403,10475,1,666,8445,2,2,77,73,1.0,1.0,2,19,19,52.351820000000004,4.92926,22,0,4,1.5,4.0,6.0,28,139.0,4,30,0,0,0,0,0,19,2,0,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1,0,0,0.43
2684,2867,3,1746,8748,1,49,98,27,1.0,1.0,2,4,4,52.362120000000004,4.88589,7,0,2,1.0,1.0,1.0,17,140.0,3,1125,0,0,0,0,0,4,0,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.08
2296,11709,0,896,6218,1,49,2,79,1.0,1.0,2,8,8,52.35164,4.89273,7,0,4,1.0,2.0,2.0,20,105.0,3,20,0,0,0,0,0,15,1,0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.3
10465,6427,4,1988,5685,1,49,98,28,1.0,1.0,0,21,21,52.351440000000004,4.84829,7,0,2,1.0,1.0,1.0,13,100.0,2,1125,0,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
12618,16453,0,1416,8748,1,49,98,78,2.0,2.0,2,14,14,52.36916,4.94075,27,2,2,1.0,1.0,1.0,12,40.0,2,1125,0,0,0,0,0,30,0,0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,2,1,1,0,0.6
14304,13334,0,1999,8748,1,49,88,78,1.0,1.0,0,14,14,52.37562,4.944369999999999,1,0,5,1.0,,5.0,17,175.0,2,7,0,0,0,0,0,76,0,0,97.0,10.0,9.0,10.0,10.0,9.0,10.0,1,1,0,0,1.52
14907,2905,0,1489,5685,1,49,98,46,1.0,1.0,2,17,17,52.35711,4.92543,7,0,2,1.0,1.0,1.0,16,150.0,2,1125,0,0,0,0,0,4,0,0,80.0,8.0,8.0,7.0,8.0,10.0,8.0,1,1,0,0,0.08
14765,12302,0,1999,8633,4,2,2,79,4.0,4.0,0,11,11,52.3521,4.99902,18,0,4,2.0,3.0,3.0,34,200.0,4,1125,0,0,0,11,114,13,1,0,93.0,10.0,9.0,10.0,10.0,9.0,10.0,1,1,0,0,0.27
1851,1582,0,480,7556,3,2,39,79,1.0,1.0,2,2,2,52.37549,4.85876,7,0,2,1.0,1.0,1.0,18,90.0,2,1125,0,1,2,9,40,21,5,0,97.0,10.0,9.0,10.0,10.0,9.0,9.0,1,1,0,0,0.42
768,14952,2,576,5016,1,49,2,17,1.0,1.0,2,8,8,52.35422,4.89318,7,0,4,1.0,1.0,1.0,25,127.0,5,22,0,0,0,0,0,12,2,0,90.0,10.0,9.0,9.0,9.0,10.0,8.0,1,1,0,0,0.32
4325,10232,4,949,8017,1,49,98,50,1.0,1.0,0,21,21,52.35246,4.85388,7,0,2,1.5,1.0,2.0,13,130.0,5,1125,0,0,0,0,0,2,0,0,90.0,9.0,9.0,9.0,10.0,10.0,8.0,1,1,0,0,0.04
2550,10701,1,117,1635,1,49,98,74,1.0,1.0,0,4,4,52.366640000000004,4.912030000000001,7,0,2,1.0,2.0,1.0,11,120.0,2,60,0,0,0,0,0,15,0,0,92.0,10.0,10.0,9.0,9.0,10.0,9.0,1,1,0,0,0.3
766,1992,0,307,3746,4,2,94,31,100.0,100.0,2,17,17,52.35641,4.9235,7,0,2,1.5,1.0,2.0,19,160.0,3,365,0,0,0,0,0,21,0,0,92.0,9.0,10.0,9.0,10.0,9.0,9.0,86,85,1,0,0.42
15483,2941,2,2000,5835,3,2,85,28,2.0,2.0,2,21,21,52.354859999999995,4.85133,22,0,6,1.0,4.0,5.0,43,300.0,5,1125,0,0,0,0,0,4,4,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,2,0,0,1.48
157,17539,0,1154,5018,4,2,72,49,40.0,40.0,0,7,7,52.35921,4.8544,7,0,4,1.0,1.0,2.0,11,99.0,2,1125,0,0,0,0,0,15,0,0,95.0,9.0,9.0,9.0,9.0,9.0,9.0,31,31,0,0,0.3
1248,10924,0,828,206,1,49,87,79,1.0,1.0,2,4,4,52.37417,4.90484,7,0,2,1.0,1.0,1.0,18,195.0,4,7,0,28,58,88,88,4,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.14
4903,9937,2,173,3934,1,49,98,79,1.0,1.0,2,7,7,52.37188,4.8638900000000005,7,0,4,1.5,2.0,2.0,13,150.0,2,1125,0,0,0,0,0,20,0,0,90.0,9.0,9.0,9.0,10.0,9.0,8.0,1,1,0,0,0.4
4844,12646,0,2001,8234,4,2,2,17,2.0,2.0,2,8,8,52.3542,4.88802,7,0,4,1.5,2.0,3.0,16,295.0,1,1125,0,0,0,0,0,52,0,0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,2,2,0,0,1.05
8957,6916,0,348,4727,4,47,78,17,3.0,3.0,2,8,8,52.35691,4.9004199999999996,7,0,4,1.0,1.0,2.0,33,88.0,2,37,0,17,47,59,59,153,46,2,96.0,10.0,9.0,10.0,9.0,10.0,9.0,2,2,0,0,3.06
10358,1178,5,1844,8748,1,49,71,79,1.0,1.0,2,20,20,52.37471,4.87381,7,0,2,1.0,1.0,1.0,16,125.0,4,1125,0,0,0,0,0,13,2,0,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1,0,0,0.26
9451,10539,0,313,2271,0,0,98,79,1.0,1.0,2,7,7,52.36251,4.86241,7,0,2,1.0,1.0,1.0,13,109.0,3,35,0,0,0,0,0,2,0,0,100.0,9.0,10.0,10.0,10.0,9.0,9.0,1,1,0,0,0.05
8438,3723,0,1773,5154,3,2,2,29,3.0,3.0,2,16,16,52.3866,4.92115,27,2,2,1.0,1.0,1.0,18,85.0,2,1125,0,0,0,0,192,119,6,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,2,0,2,0,2.4
4327,14907,1,1214,5693,1,49,98,79,1.0,1.0,2,7,7,52.37263,4.850169999999999,7,0,2,1.0,1.0,1.0,14,130.0,2,1125,0,0,0,0,0,11,0,0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,1,1,0,0,0.23
14425,16850,1,114,3423,1,49,98,79,1.0,1.0,2,17,17,52.35815,4.910830000000001,7,0,3,1.5,2.0,2.0,11,95.0,2,1125,0,0,0,0,0,1,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.02
9230,13655,3,819,5868,1,49,2,79,1.0,1.0,2,21,21,52.35335,4.88324,38,2,2,1.0,1.0,1.0,20,85.0,2,1125,0,0,0,0,0,108,11,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,2.24
6853,9074,1,1261,5685,1,49,98,49,1.0,1.0,0,7,7,52.36567,4.86735,7,0,2,1.0,1.0,1.0,12,150.0,2,1125,0,0,0,0,0,3,0,0,100.0,10.0,10.0,10.0,10.0,8.0,9.0,1,1,0,0,0.06
7752,13965,1,2002,2159,1,49,98,35,0.0,0.0,0,12,12,52.386390000000006,4.95566,18,0,4,1.0,3.0,3.0,11,88.0,2,1125,0,0,0,0,0,2,0,0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,0,0,0.04
14422,17419,3,746,5210,1,49,98,49,1.0,1.0,2,20,20,52.38409,4.87831,7,0,2,1.5,2.0,2.0,13,159.0,6,1125,0,0,0,0,0,7,0,0,94.0,9.0,9.0,9.0,10.0,9.0,10.0,1,1,0,0,0.14
14990,13903,0,920,8748,1,49,98,30,1.0,1.0,2,14,14,52.36522,4.93962,7,0,4,1.5,2.0,2.0,8,90.0,2,14,0,0,0,0,0,2,0,0,80.0,9.0,10.0,10.0,8.0,6.0,10.0,1,1,0,0,0.05
11035,10597,1,2002,4844,1,49,2,64,1.0,1.0,2,21,21,52.35044,4.86914,7,0,4,3.5,4.0,3.0,24,407.0,2,14,0,0,0,8,88,15,2,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.31
13392,13629,0,1921,4068,1,49,98,46,2.0,2.0,0,17,17,52.3594,4.91495,27,2,1,1.0,1.0,1.0,15,54.0,1,1125,0,0,0,0,0,4,0,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,2,0,2,0,0.08
15669,8180,0,2002,8748,1,49,98,4,1.0,1.0,2,2,2,52.37681,4.86059,7,0,3,1.0,1.0,1.0,12,95.0,5,1125,0,0,0,0,0,3,0,0,87.0,10.0,9.0,10.0,10.0,9.0,9.0,1,1,0,0,0.06
3673,8528,0,1581,957,1,49,98,73,2.0,2.0,2,19,19,52.35187,4.921880000000001,27,2,2,1.0,1.0,1.0,11,67.0,2,1125,0,0,0,0,0,8,0,0,86.0,9.0,9.0,10.0,10.0,9.0,9.0,2,1,1,0,0.16
16636,8451,2,1492,8804,1,49,2,49,1.0,1.0,2,7,7,52.36952,4.86298,7,0,4,1.0,2.0,2.0,19,355.0,3,30,0,0,0,0,247,37,1,0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,0.74
10892,12211,1,818,1618,4,2,94,79,3.0,3.0,2,4,4,52.37516,4.90303,1,0,4,1.0,2.0,4.0,27,336.0,4,1125,0,0,0,4,164,20,2,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,3,0,0,0.54
5080,1310,1,1993,8748,1,49,0,79,1.0,1.0,2,19,19,52.33951,4.91794,7,0,2,1.0,1.0,1.0,9,100.0,3,1125,0,0,0,0,0,20,2,0,96.0,10.0,10.0,9.0,10.0,9.0,10.0,1,1,0,0,0.4
10412,3794,5,1211,8748,1,49,98,79,1.0,1.0,0,17,17,52.35411,4.90987,7,0,4,1.0,2.0,2.0,24,316.0,2,365,0,0,0,0,0,13,0,0,92.0,9.0,10.0,9.0,10.0,9.0,9.0,1,1,0,0,0.26
48,14071,1,1601,8748,1,49,73,17,1.0,1.0,2,8,8,52.3522,4.90373,7,0,2,1.5,1.0,1.0,30,100.0,2,1125,0,0,0,0,0,19,7,0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,0.45
769,2016,5,2004,6772,1,49,98,79,1.0,1.0,0,5,5,52.37129,4.88324,7,0,3,1.0,1.0,2.0,20,266.0,3,365,0,0,0,0,0,16,0,0,90.0,9.0,9.0,9.0,9.0,10.0,9.0,1,1,0,0,0.32
14766,3331,4,510,5685,1,49,98,50,1.0,1.0,2,21,21,52.35338,4.85687,7,0,2,1.0,1.0,1.0,11,120.0,2,1125,0,0,0,0,0,3,0,0,73.0,7.0,10.0,10.0,7.0,9.0,9.0,1,1,0,0,0.06
6019,8729,0,930,1148,1,49,98,60,1.0,1.0,2,18,18,52.35461,4.83283,7,0,3,1.0,1.0,1.0,16,93.0,1,1125,0,0,0,0,0,10,0,0,90.0,10.0,8.0,10.0,10.0,9.0,9.0,1,1,0,0,0.2
8023,8888,0,2004,410,1,49,98,79,1.0,1.0,0,7,7,52.368590000000005,4.87445,7,0,2,1.0,1.0,1.0,29,169.0,2,1125,0,0,0,0,0,23,0,0,89.0,9.0,9.0,9.0,9.0,9.0,9.0,1,1,0,0,0.47
12246,10042,1,1944,8748,1,49,98,49,1.0,1.0,2,7,7,52.36179,4.851030000000001,7,0,3,1.0,2.0,2.0,14,63.0,2,1125,0,0,0,0,0,1,0,0,100.0,8.0,10.0,10.0,10.0,10.0,8.0,1,1,0,0,0.02
7968,14038,0,2004,8748,1,49,98,46,1.0,1.0,0,17,17,52.358309999999996,4.92326,7,0,2,1.0,1.0,1.0,14,150.0,2,1125,0,0,0,0,0,3,0,0,93.0,9.0,9.0,7.0,9.0,9.0,9.0,1,1,0,0,0.07
12106,16291,0,2004,838,1,49,98,79,1.0,1.0,0,1,1,52.3198,4.9820400000000005,7,0,3,1.5,1.0,1.0,22,120.0,5,1125,0,0,0,0,0,27,0,0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,0,0,0.54
15338,17759,0,1935,8748,2,2,62,48,1.0,1.0,0,6,6,52.34711,4.79071,18,0,4,1.0,4.0,4.0,17,156.0,5,11,0,0,0,0,0,23,0,0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1,0,0,0.46
9103,16197,6,1866,5052,1,49,36,51,1.0,1.0,2,18,18,52.36792,4.83875,7,0,4,1.5,3.0,3.0,33,100.0,2,3,0,0,0,9,100,9,1,0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,0,0,0.18
4463,8963,0,1026,8748,1,49,98,39,1.0,1.0,2,21,21,52.35964,4.87936,7,0,2,1.0,1.0,1.0,17,160.0,2,1125,0,0,0,0,0,34,0,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.69
2446,15539,0,1384,8748,1,49,33,79,1.0,1.0,0,14,14,52.36118,4.93518,7,0,2,1.5,1.0,1.0,34,100.0,2,1125,0,1,1,1,1,10,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.21
15250,10009,0,797,939,1,49,2,79,1.0,1.0,2,17,17,52.35297,4.91591,7,0,2,1.5,1.0,1.0,26,112.0,2,30,0,0,0,0,0,36,2,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.72
7273,16026,1,1571,4972,4,2,2,79,1.0,1.0,2,7,7,52.36906,4.86397,18,0,4,1.5,4.0,4.0,36,280.0,2,1125,0,0,0,0,0,26,2,0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,0,0,0.67
5225,10776,2,1454,8748,1,49,98,4,1.0,1.0,2,2,2,52.37827,4.85556,7,0,4,1.5,2.0,2.0,26,110.0,4,1125,0,0,0,0,0,13,0,0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1,0,0,0.26
2551,7458,2,1310,3785,1,49,98,79,1.0,1.0,0,8,8,52.357040000000005,4.89728,7,0,2,1.0,1.0,1.0,18,140.0,5,1125,0,0,0,0,0,28,0,0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,0.57
255,9742,3,1198,8748,1,49,0,79,1.0,1.0,2,8,8,52.35028,4.8899,7,0,2,1.0,2.0,2.0,21,180.0,5,1125,0,0,0,7,7,3,1,0,100.0,9.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.17
13139,8967,0,520,8748,1,49,98,79,1.0,1.0,0,17,17,52.355309999999996,4.919919999999999,7,0,2,1.0,1.0,1.0,15,100.0,2,1125,0,0,0,0,0,8,0,0,98.0,10.0,9.0,10.0,10.0,8.0,9.0,1,1,0,0,0.22
9324,11049,0,1015,4959,2,35,16,49,3.0,3.0,0,7,7,52.36925,4.8499300000000005,7,0,2,1.0,1.0,1.0,20,89.0,28,1123,0,30,60,90,90,3,0,0,87.0,8.0,9.0,9.0,10.0,10.0,7.0,1,1,0,0,0.06
2443,17033,0,2007,8748,1,49,98,49,1.0,1.0,0,20,20,52.383340000000004,4.88009,7,0,4,1.5,1.0,2.0,18,170.0,3,1125,0,0,0,0,0,43,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.87
13926,12559,1,810,3810,1,49,83,49,1.0,1.0,2,7,7,52.36043,4.85807,7,0,2,1.5,1.0,1.0,27,144.0,2,1125,0,0,0,0,0,16,0,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.33
7144,15650,0,2007,8748,1,49,98,50,1.0,1.0,0,21,21,52.35112,4.853680000000001,7,0,4,1.0,2.0,2.0,10,110.0,2,1125,0,0,0,0,0,3,0,0,93.0,10.0,9.0,9.0,10.0,9.0,9.0,1,1,0,0,0.07
10236,1433,0,2215,8748,1,49,98,79,1.0,1.0,0,7,7,52.359609999999996,4.86068,7,0,2,1.0,,1.0,14,149.0,2,20,0,30,60,90,365,61,0,0,92.0,10.0,10.0,10.0,10.0,10.0,8.0,1,1,0,0,1.23
